IDBox;SumViability;NbSeed;PropViability;SumSwell;PropSwell;SumRad;PropRad;SumCot;PropCot;IDPod;Plant;Zone;Zone0;UniqueQuadrat;PosQuadrat;Plan;UniqueGeno;Block;Plate;NbSeedminusNA;propViabilityNA;TotalNbPods;time_flo;Dormancy;NumSeedPlant
1136;6;6;1;6;1;6;1;6;1;592;F89-13-156-p2_H5_I_B6;NA;1;I;B6;interpop;Corse_H5;3;1;6;1;2;21.5;0;6
1137;3;4;0.75;4;1;4;1;4;1;594;L1090_Na136_H1_I_C5;NA;1;I;C5;interpop;Narbonne_H1;3;1;4;0.75;7;28.5;0;39
1138;4;4;1;4;1;4;1;4;1;594;L1090_Na136_H1_I_C5;NA;1;I;C5;interpop;Narbonne_H1;3;1;4;1;7;28.5;0;39
1139;5;5;1;5;1;5;1;5;1;596;L1090_Na136_H1_I_C5;NA;1;I;C5;interpop;Narbonne_H1;3;1;5;1;7;28.5;0;39
1140;0;1;0;1;1;1;1;1;1;598;L1090_Na136_H1_I_C5;NA;1;I;C5;interpop;Narbonne_H1;3;1;1;0;7;28.5;0;39
1141;5;6;0.833333333333333;6;1;6;1;6;1;600;L1130_Na1028_H1_I_CC5;NA;1;I;CC5;interpop;Narbonne_H1;3;1;6;0.833333333333333;2;25;0;9
1142;4;6;0.666666666666667;6;1;6;1;6;1;602;L1130_Na1028_H1_I_CC5bis;NA;1;I;CC5bis;interpop;Narbonne_H1;3;1;6;0.666666666666667;3;25;0;20
1143;6;6;1;6;1;6;1;6;1;604;L1130_Na1028_H1_I_CC5bis;NA;1;I;CC5bis;interpop;Narbonne_H1;3;1;6;1;3;25;0;20
1145;4;4;1;4;1;4;1;4;1;606;F89-13-101-r2_H1_I_D4;NA;1;I;D4;interpop;Corse_H1;3;1;4;1;3;25;0;24
1146;4;4;1;4;1;4;1;4;1;606;F89-13-101-r2_H1_I_D4;NA;1;I;D4;interpop;Corse_H1;3;1;4;1;3;25;0;24
1147;3;4;0.75;4;1;4;1;4;1;608;F89-13-156-p2_H5_I_E1;NA;1;I;E1;interpop;Corse_H5;3;1;4;0.75;6;25;0;20
1148;3;3;1;3;1;3;1;3;1;608;F89-13-156-p2_H5_I_E1;NA;1;I;E1;interpop;Corse_H5;3;1;3;1;6;25;0;20
1149;4;4;1;4;1;4;1;4;1;610;F89-13-156-p2_H5_I_E1;NA;1;I;E1;interpop;Corse_H5;3;1;4;1;6;25;0.25;20
1150;3;3;1;3;1;3;1;3;1;610;F89-13-156-p2_H5_I_E1;NA;1;I;E1;interpop;Corse_H5;3;1;3;1;6;25;0.333333333333333;20
1151;4;4;1;4;1;4;1;4;1;612;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;4;1;34;3;0.5;153
1152;3;3;1;3;1;3;1;3;1;612;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;3;1;34;3;0.666666666666667;153
1153;3;5;0.6;5;1;5;1;5;1;614;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;5;0.6;34;3;0.2;153
1154;4;4;1;4;1;4;1;4;1;614;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;4;1;34;3;0.5;153
1155;4;4;1;4;1;4;1;4;1;616;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;4;1;34;3;0.25;153
1156;3;3;1;3;1;3;1;3;1;616;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;3;1;34;3;0.333333333333333;153
1157;4;4;1;4;1;4;1;4;1;618;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;4;1;34;3;0.25;153
1158;3;3;1;3;1;3;1;3;1;618;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;3;1;34;3;0.666666666666667;153
1159;2;4;0.5;4;1;4;1;4;1;620;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;4;0.5;34;3;0;153
1160;3;4;0.75;4;1;4;1;4;1;620;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;4;0.75;34;3;0;153
1161;3;4;0.75;4;1;4;1;4;1;622;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;4;0.75;34;3;0;153
1162;3;3;1;3;1;3;1;3;1;622;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;3;1;34;3;0;153
1163;4;4;1;4;1;4;1;4;1;624;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;4;1;34;3;0.25;153
1164;4;4;1;4;1;4;1;4;1;624;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;4;1;34;3;0;153
1165;4;4;1;4;1;4;1;4;1;626;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;4;1;34;3;0.25;153
1166;3;3;1;3;1;3;1;3;1;626;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;3;1;34;3;0;153
1167;4;4;1;4;1;4;1;4;1;628;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;4;1;34;3;0.5;153
1168;3;3;1;3;1;3;1;3;1;628;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;3;1;34;3;0;153
1169;3;4;0.75;4;1;4;1;4;1;630;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;4;0.75;34;3;0.25;153
1170;3;3;1;3;1;3;1;3;1;630;F89-13-155-p2_H1_I_E3;NA;1;I;E3;interpop;Corse_H1;3;1;3;1;34;3;0.333333333333333;153
1171;2;5;0.4;5;1;5;1;4;0.8;632;L1110b_Na326_H5_I_E5;NA;1;I;E5;interpop;Narbonne_H5;3;1;5;0.4;9;18;0;30
1172;3;4;0.75;4;1;4;1;4;1;634;L1110b_Na326_H5_I_E5;NA;1;I;E5;interpop;Narbonne_H5;3;1;4;0.75;9;18;0;30
1173;2;3;0.666666666666667;3;1;3;1;3;1;634;L1110b_Na326_H5_I_E5;NA;1;I;E5;interpop;Narbonne_H5;3;1;3;0.666666666666667;9;18;0;30
1174;3;6;0.5;6;1;6;1;4;0.666666666666667;636;L1110b_Na326_H5_I_E5;NA;1;I;E5;interpop;Narbonne_H5;3;1;6;0.5;9;18;0.333333333333333;30
1175;1;4;0.25;4;1;4;1;4;1;638;F89-13-101-r2_H1_I_EE1;NA;1;I;EE1;interpop;Corse_H1;3;1;4;0.25;7;21.5;0;47
1176;3;4;0.75;4;1;4;1;4;1;638;F89-13-101-r2_H1_I_EE1;NA;1;I;EE1;interpop;Corse_H1;3;1;4;0.75;7;21.5;0;47
1177;6;6;1;6;1;6;1;6;1;640;F89-13-101-r2_H1_I_EE1;NA;1;I;EE1;interpop;Corse_H1;3;1;6;1;7;21.5;0.166666666666667;47
1178;5;6;0.833333333333333;6;1;6;1;6;1;642;F89-13-101-r2_H1_I_EE1;NA;1;I;EE1;interpop;Corse_H1;3;1;6;0.833333333333333;7;21.5;0.166666666666667;47
1179;3;4;0.75;4;1;3;0.75;4;1;644;L1110b_Na326_H5_I_EE3;NA;1;I;EE3;interpop;Narbonne_H5;3;1;4;0.75;5;25;0;22
1180;1;3;0.333333333333333;3;1;3;1;3;1;644;L1110b_Na326_H5_I_EE3;NA;1;I;EE3;interpop;Narbonne_H5;3;1;3;0.333333333333333;5;25;0;22
1181;2;4;0.5;4;1;4;1;4;1;646;L1110b_Na326_H5_I_EE3;NA;1;I;EE3;interpop;Narbonne_H5;3;1;4;0.5;5;25;0;22
1182;3;4;0.75;4;1;4;1;4;1;646;L1110b_Na326_H5_I_EE3;NA;1;I;EE3;interpop;Narbonne_H5;3;1;4;0.75;5;25;0.25;22
1183;3;4;0.75;4;1;4;1;4;1;648;L1130_Na1028_H1_I_F5;NA;1;I;F5;interpop;Narbonne_H1;3;1;4;0.75;8;18;0;58
1184;0;4;0;4;1;4;1;3;0.75;648;L1130_Na1028_H1_I_F5;NA;1;I;F5;interpop;Narbonne_H1;3;1;4;0;8;18;0;58
1185;4;4;1;4;1;4;1;4;1;650;L1130_Na1028_H1_I_F5;NA;1;I;F5;interpop;Narbonne_H1;3;1;4;1;8;18;0;58
1186;4;4;1;4;1;4;1;4;1;650;L1130_Na1028_H1_I_F5;NA;1;I;F5;interpop;Narbonne_H1;3;2;4;1;8;18;0.25;58
1187;4;4;1;4;1;4;1;4;1;652;L1130_Na1028_H1_I_F5;NA;1;I;F5;interpop;Narbonne_H1;3;2;4;1;8;18;0.25;58
1188;3;3;1;3;1;3;1;3;1;652;L1130_Na1028_H1_I_F5;NA;1;I;F5;interpop;Narbonne_H1;3;2;3;1;8;18;0.333333333333333;58
1189;4;5;0.8;5;1;5;1;5;1;654;L1130_Na1028_H1_I_F5;NA;1;I;F5;interpop;Narbonne_H1;3;2;5;0.8;8;18;0;58
1190;4;4;1;4;1;4;1;4;1;656;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;4;1;25;3;0.25;173
1191;3;3;1;3;1;3;1;3;1;656;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;3;1;25;3;0;173
1192;4;4;1;4;1;4;1;4;1;658;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;4;1;25;3;0.25;173
1193;3;3;1;3;1;3;1;3;1;658;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;3;1;25;3;0.333333333333333;173
1194;3;5;0.6;5;1;5;1;5;1;660;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;5;0.6;25;3;0;173
1195;4;4;1;4;1;4;1;4;1;662;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;4;1;25;3;0;173
1196;4;4;1;4;1;4;1;4;1;662;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;4;1;25;3;0;173
1197;5;6;0.833333333333333;6;1;6;1;6;1;664;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;6;0.833333333333333;25;3;0.166666666666667;173
1198;2;4;0.5;4;1;4;1;4;1;666;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;4;0.5;25;3;0;173
1199;3;4;0.75;4;1;4;1;4;1;666;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;4;0.75;25;3;0;173
1200;4;4;1;4;1;4;1;4;1;668;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;4;1;25;3;0.75;173
1201;3;4;0.75;4;1;4;1;3;0.75;668;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;4;0.75;25;3;0.5;173
1202;6;6;1;6;1;6;1;6;1;670;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;6;1;25;3;0;173
1203;3;4;0.75;4;1;3;0.75;3;0.75;672;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;4;0.75;25;3;0;173
1204;2;4;0.5;4;1;4;1;4;1;672;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;4;0.5;25;3;0;173
1205;4;4;1;4;1;4;1;4;1;674;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;4;1;25;3;0;173
1206;3;3;1;3;1;3;1;3;1;674;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;3;1;25;3;0;173
1207;4;4;1;4;1;4;1;4;1;676;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;4;1;25;3;0;173
1208;3;4;0.75;4;1;4;1;4;1;676;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;4;0.75;25;3;0;173
1209;4;4;1;4;1;4;1;4;1;678;F89-13-156-p2_H5_J_A1;NA;1;J;A1;interpop;Corse_H5;3;2;4;1;25;3;0;173
1210;5;5;1;5;1;5;1;5;1;680;F89-13-42-b2_H4_2013_J_A5;NA;1;J;A5;interpop;Corse_H4;3;2;5;1;13;11;0.2;48
1211;2;2;1;2;1;2;1;2;1;682;F89-13-42-b2_H4_2013_J_A5;NA;1;J;A5;interpop;Corse_H4;3;2;2;1;13;11;0.5;48
1212;3;4;0.75;4;1;4;1;4;1;684;F89-13-42-b2_H4_2013_J_A5;NA;1;J;A5;interpop;Corse_H4;3;2;4;0.75;13;11;0.5;48
1213;5;6;0.833333333333333;6;1;6;1;6;1;686;F89-13-42-b2_H4_2013_J_A5;NA;1;J;A5;interpop;Corse_H4;3;2;6;0.833333333333333;13;11;0;48
1214;4;4;1;4;1;4;1;4;1;688;F89-13-42-b2_H4_2013_J_A5;NA;1;J;A5;interpop;Corse_H4;3;2;4;1;13;11;0;48
1215;3;3;1;3;1;3;1;3;1;688;F89-13-42-b2_H4_2013_J_A5;NA;1;J;A5;interpop;Corse_H4;3;2;3;1;13;11;0;48
1216;6;6;1;6;1;6;1;6;1;690;F89-13-46-b2_H4_2013_J_A6;NA;1;J;A6;interpop;Corse_H4;3;2;6;1;7;11;0.166666666666667;12
1217;3;3;1;3;1;3;1;3;1;692;F89-13-46-b2_H4_2013_J_A6;NA;1;J;A6;interpop;Corse_H4;3;2;3;1;7;11;0;12
1218;4;4;1;4;1;4;1;4;1;698;L1130_Na1028_H1_J_B4;NA;1;J;B4;interpop;Narbonne_H1;3;2;4;1;14;21.5;0.25;73
1219;4;4;1;4;1;4;1;4;1;698;L1130_Na1028_H1_J_B4;NA;1;J;B4;interpop;Narbonne_H1;3;2;4;1;14;21.5;0.25;73
1220;6;6;1;6;1;6;1;6;1;700;L1130_Na1028_H1_J_B4;NA;1;J;B4;interpop;Narbonne_H1;3;2;6;1;14;21.5;0;73
1221;4;4;1;4;1;4;1;4;1;702;L1130_Na1028_H1_J_B4;NA;1;J;B4;interpop;Narbonne_H1;3;2;4;1;14;21.5;0;73
1222;3;3;1;3;1;3;1;3;1;702;L1130_Na1028_H1_J_B4;NA;1;J;B4;interpop;Narbonne_H1;3;2;3;1;14;21.5;0;73
1223;3;4;0.75;4;1;4;1;4;1;704;L1130_Na1028_H1_J_B4;NA;1;J;B4;interpop;Narbonne_H1;3;2;4;0.75;14;21.5;0;73
1224;4;4;1;4;1;4;1;4;1;704;L1130_Na1028_H1_J_B4;NA;1;J;B4;interpop;Narbonne_H1;3;2;4;1;14;21.5;0;73
1225;5;5;1;5;1;5;1;5;1;706;L1130_Na1028_H1_J_B4;NA;1;J;B4;interpop;Narbonne_H1;3;2;5;1;14;21.5;0.2;73
1226;3;3;1;3;1;3;1;3;1;708;L1130_Na1028_H1_J_B4;NA;1;J;B4;interpop;Narbonne_H1;3;2;3;1;14;21.5;0;73
1227;5;6;0.833333333333333;6;1;6;1;6;1;710;L1086_Na121_H4_J_CC5;NA;1;J;CC5;interpop;Narbonne_H4;3;2;6;0.833333333333333;14;18;0.166666666666667;77
1228;5;5;1;5;1;5;1;5;1;712;L1086_Na121_H4_J_CC5;NA;1;J;CC5;interpop;Narbonne_H4;3;2;5;1;14;18;0.2;77
1229;1;4;0.25;4;1;4;1;4;1;712;L1086_Na121_H4_J_CC5;NA;1;J;CC5;interpop;Narbonne_H4;3;2;4;0.25;14;18;0;77
1230;4;4;1;4;1;4;1;4;1;714;L1086_Na121_H4_J_CC5;NA;1;J;CC5;interpop;Narbonne_H4;3;2;4;1;14;18;0;77
1231;2;3;0.666666666666667;3;1;3;1;3;1;714;L1086_Na121_H4_J_CC5;NA;1;J;CC5;interpop;Narbonne_H4;3;2;3;0.666666666666667;14;18;0;77
1232;4;4;1;4;1;4;1;4;1;716;L1086_Na121_H4_J_CC5;NA;1;J;CC5;interpop;Narbonne_H4;3;2;4;1;14;18;0;77
1233;3;3;1;3;1;3;1;3;1;716;L1086_Na121_H4_J_CC5;NA;1;J;CC5;interpop;Narbonne_H4;3;2;3;1;14;18;0.333333333333333;77
1234;1;4;0.25;4;1;4;1;4;1;718;L1086_Na121_H4_J_CC5;NA;1;J;CC5;interpop;Narbonne_H4;3;2;4;0.25;14;18;0;77
1235;0;3;0;3;1;2;0.666666666666667;3;1;718;L1086_Na121_H4_J_CC5;NA;1;J;CC5;interpop;Narbonne_H4;3;2;3;0;14;18;0.333333333333333;77
1236;5;6;0.833333333333333;6;1;6;1;6;1;720;L1086_Na121_H4_J_CC5;NA;1;J;CC5;interpop;Narbonne_H4;3;2;6;0.833333333333333;14;18;0.166666666666667;77
1237;1;4;0.25;4;1;4;1;4;1;724;F89-13-156-p2_H5_J_D1;NA;1;J;D1;interpop;Corse_H5;3;2;4;0.25;4;14.5;0.25;26
1238;0;3;0;3;1;1;0.333333333333333;1;0.333333333333333;724;F89-13-156-p2_H5_J_D1;NA;1;J;D1;interpop;Corse_H5;3;2;3;0;4;14.5;0;26
1239;3;5;0.6;5;1;5;1;5;1;726;F89-13-156-p2_H5_J_D1;NA;1;J;D1;interpop;Corse_H5;3;2;5;0.6;4;14.5;0;26
1240;2;6;0.333333333333333;6;1;6;1;6;1;728;F89-13-155-p2_H1_J_E6;NA;1;J;E6;interpop;Corse_H1;3;2;6;0.333333333333333;9;21.5;0.166666666666667;35
1241;5;6;0.833333333333333;6;1;6;1;5;0.833333333333333;730;F89-13-155-p2_H1_J_E6;NA;1;J;E6;interpop;Corse_H1;3;2;6;0.833333333333333;9;21.5;0;35
1242;3;3;1;3;1;3;1;3;1;732;F89-13-155-p2_H1_J_E6;NA;1;J;E6;interpop;Corse_H1;3;2;3;1;9;21.5;0;35
1243;0;5;0;5;1;4;0.8;3;0.6;734;F89-13-156-p2_H5_J_F2;NA;1;J;F2;interpop;Corse_H5;3;2;5;0;4;28.5;0;16
1244;2;5;0.4;5;1;4;0.8;5;1;736;F89-13-156-p2_H5_J_F2;NA;1;J;F2;interpop;Corse_H5;3;2;5;0.4;4;28.5;0.2;16
1245;0;3;0;3;1;0;0;0;0;738;ESP-163-2009-10_H2_N_A0;NA;1;N;A0;interpop;Espagne_H2;3;2;3;0;NA;18;0;3
1246;4;4;1;4;1;4;1;4;1;740;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;4;1;35;3;0;204
1247;4;4;1;4;1;4;1;4;1;740;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;4;1;35;3;0;204
1248;5;6;0.833333333333333;6;1;6;1;6;1;742;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;6;0.833333333333333;35;3;0;204
1249;4;4;1;4;1;4;1;4;1;744;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;4;1;35;3;0.25;204
1250;4;4;1;4;1;4;1;4;1;744;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;4;1;35;3;0.5;204
1251;5;5;1;5;1;5;1;5;1;746;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;5;1;35;3;0;204
1252;3;4;0.75;4;1;4;1;4;1;748;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;4;0.75;35;3;0;204
1253;4;4;1;4;1;4;1;4;1;748;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;4;1;35;3;0;204
1254;4;4;1;4;1;4;1;4;1;750;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;4;1;35;3;0;204
1255;4;4;1;4;1;4;1;4;1;750;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;4;1;35;3;0.25;204
1256;6;6;1;6;1;6;1;6;1;752;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;6;1;35;3;0;204
1257;5;5;1;5;1;5;1;5;1;754;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;5;1;35;3;0.2;204
1258;3;4;0.75;4;1;4;1;4;1;756;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;4;0.75;35;3;0;204
1259;2;2;1;2;1;2;1;2;1;758;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;2;1;35;3;1;204
1260;4;4;1;4;1;4;1;4;1;760;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;4;1;35;3;0;204
1261;4;5;0.8;5;1;4;0.8;5;1;762;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;5;0.8;35;3;0.2;204
1262;4;4;1;4;1;4;1;4;1;764;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;4;1;35;3;0.25;204
1263;3;3;1;3;1;3;1;3;1;764;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;3;1;35;3;0;204
1264;2;3;0.666666666666667;3;1;3;1;3;1;766;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;3;0.666666666666667;35;3;1;204
1265;3;4;0.75;4;1;4;1;3;0.75;768;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;4;0.75;35;3;0;204
1266;3;4;0.75;4;1;4;1;4;1;768;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;4;0.75;35;3;0;204
1267;1;4;0.25;4;1;3;0.75;3;0.75;770;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;4;0.25;35;3;0.5;204
1268;0;4;0;4;1;4;1;3;0.75;770;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;4;0;35;3;0;204
1269;6;6;1;6;1;6;1;6;1;772;ESP-163-2009-10_H2_N_A1;NA;1;N;A1;interpop;Espagne_H2;3;3;6;1;35;3;0;204
1270;4;6;0.666666666666667;6;1;6;1;6;1;774;Inconnu?_N_A34;NA;1;N;A34;interpop;0;3;3;6;0.666666666666667;NA;7.5;0.5;38
1271;3;4;0.75;4;1;4;1;4;1;776;Inconnu?_N_A34;NA;1;N;A34;interpop;0;3;3;4;0.75;NA;7.5;0;38
1272;1;4;0.25;4;1;4;1;4;1;778;Inconnu?_N_A34;NA;1;N;A34;interpop;0;3;3;4;0.25;NA;7.5;0.25;38
1273;1;3;0.333333333333333;3;1;3;1;3;1;778;Inconnu?_N_A34;NA;1;N;A34;interpop;0;3;3;3;0.333333333333333;NA;7.5;0;38
1274;4;5;0.8;5;1;5;1;4;0.8;780;Inconnu?_N_A34;NA;1;N;A34;interpop;0;3;3;5;0.8;NA;7.5;0;38
1275;0;2;0;2;1;1;0.5;1;0.5;784;Inconnu?_N_A5;NA;1;N;A5;interpop;0;3;3;2;0;NA;25;0;5
1276;5;5;1;5;1;5;1;5;1;786;Inconnu?_N_A6;NA;1;N;A6;interpop;0;3;3;5;1;NA;7.5;0;18
1277;1;2;0.5;2;1;2;1;2;1;788;Inconnu?_N_A6;NA;1;N;A6;interpop;0;3;3;2;0.5;NA;7.5;0;18
1278;4;4;1;4;1;4;1;4;1;790;L1110b_Na326_H5_N_AA5;NA;1;N;AA5;interpop;Narbonne_H5;3;3;4;1;7;18;0;29
1279;2;3;0.666666666666667;3;1;3;1;3;1;790;L1110b_Na326_H5_N_AA5;NA;1;N;AA5;interpop;Narbonne_H5;3;3;3;0.666666666666667;7;18;0;29
1280;2;3;0.666666666666667;3;1;3;1;3;1;792;L1110b_Na326_H5_N_AA5;NA;1;N;AA5;interpop;Narbonne_H5;3;3;3;0.666666666666667;7;18;0.333333333333333;29
1281;0;3;0;3;1;3;1;2;0.666666666666667;794;L1110b_Na326_H5_N_AA5;NA;1;N;AA5;interpop;Narbonne_H5;3;3;3;0;7;18;0;29
1282;3;4;0.75;4;1;4;1;4;1;796;F89-13-156-p2_H5_N_B6;NA;1;N;B6;interpop;Corse_H5;3;3;4;0.75;3;25;0;7
1283;3;3;1;3;1;3;1;3;1;796;F89-13-156-p2_H5_N_B6;NA;1;N;B6;interpop;Corse_H5;3;3;3;1;3;25;0;7
1284;4;4;1;4;1;4;1;4;1;798;F89-13-101-r2_H1_N_C1;NA;1;N;C1;interpop;Corse_H1;3;3;4;1;2;14.5;0;8
1285;0;4;0;4;1;4;1;1;0.25;800;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;4;0;41;11;0;251
1286;0;3;0;3;1;3;1;3;1;800;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;3;0;41;11;0;251
1287;2;4;0.5;4;1;4;1;4;1;802;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;4;0.5;41;11;0;251
1288;0;3;0;3;1;3;1;3;1;802;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;3;0;41;11;0;251
1289;5;6;0.833333333333333;6;1;6;1;6;1;804;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;6;0.833333333333333;41;11;0;251
1290;1;4;0.25;4;1;4;1;4;1;806;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;4;0.25;41;11;0;251
1291;1;4;0.25;4;1;4;1;2;0.5;806;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;4;0.25;41;11;0;251
1292;3;4;0.75;4;1;4;1;4;1;808;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;4;0.75;41;11;0;251
1293;2;4;0.5;4;1;4;1;4;1;808;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;4;0.5;41;11;0;251
1294;0;4;0;4;1;4;1;3;0.75;810;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;4;0;41;11;0;251
1295;0;3;0;3;1;2;0.666666666666667;1;0.333333333333333;810;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;3;0;41;11;0;251
1296;1;4;0.25;4;1;4;1;4;1;812;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;4;0.25;41;11;0;251
1297;1;3;0.333333333333333;3;1;3;1;3;1;812;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;3;0.333333333333333;41;11;0;251
1298;1;4;0.25;4;1;4;1;3;0.75;814;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;4;0.25;41;11;0;251
1299;3;3;1;3;1;3;1;3;1;814;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;3;1;41;11;0;251
1300;0;6;0;6;1;1;0.166666666666667;1;0.166666666666667;816;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;6;0;41;11;0;251
1301;0;6;0;6;1;4;0.666666666666667;2;0.333333333333333;818;L1130_Na1028_H1_N_C4;NA;1;N;C4;interpop;Narbonne_H1;3;3;6;0;41;11;0;251
