IDBox;Plant;Zone;Plan;Quadrat;UniqueQuadrat;PositionQuad;UniqueGeno;IDPod;Block;Plate;PositionPlate;NbSeed;IDSeed;Base;SwellingDate;Swell;RadicleDate;Rad;CotyledonDate;Cot;Viability;SampleDate;Conta;time_flo;L_max_flo;TotalNbPods;NumSeedPlant
704;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;699;2;5;2;6;4;6-juin;07-juin;0;08-juin;1;12-juin;1;1;14-juin;;21.5;5.5;14;73
704;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;699;2;5;2;6;5;6-juin;07-juin;0;08-juin;1;14-juin;1;1;14-juin;;21.5;5.5;14;73
704;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;699;2;5;2;6;6;6-juin;07-juin;0;08-juin;1;13-juin;1;1;14-juin;;21.5;5.5;14;73
705;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;701;2;5;1;3;1;6-juin;07-juin;0;08-juin;1;14-juin;1;1;14-juin;;21.5;5.5;14;73
705;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;701;2;5;1;3;2;6-juin;07-juin;0;08-juin;1;12-juin;1;1;14-juin;;21.5;5.5;14;73
705;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;701;2;5;1;3;3;6-juin;07-juin;0;08-juin;1;12-juin;1;1;14-juin;;21.5;5.5;14;73
706;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;703;2;5;2;6;1;6-juin;07-juin;0;09-juin;1;14-juin;1;1;15-juin;;21.5;5.5;14;73
706;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;703;2;5;2;6;2;6-juin;07-juin;0;12-juin;1;13-juin;1;0;15-juin;;21.5;5.5;14;73
706;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;703;2;5;2;6;3;6-juin;07-juin;0;09-juin;1;12-juin;1;1;15-juin;;21.5;5.5;14;73
706;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;703;2;5;2;6;4;6-juin;07-juin;0;09-juin;1;;0;0;15-juin;;21.5;5.5;14;73
706;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;703;2;5;2;6;5;6-juin;07-juin;0;10-juin;1;;0;0;15-juin;;21.5;5.5;14;73
706;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;703;2;5;2;6;6;6-juin;07-juin;0;09-juin;1;10-juin;1;0;15-juin;;21.5;5.5;14;73
707;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;705;2;5;1;8;1;6-juin;07-juin;0;09-juin;1;15-juin;1;0;16-juin;;21.5;5.5;14;73
707;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;705;2;5;1;8;2;6-juin;06-juin;1;09-juin;1;10-juin;1;0;16-juin;;21.5;5.5;14;73
707;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;705;2;5;1;8;3;6-juin;07-juin;0;09-juin;1;12-juin;1;1;16-juin;;21.5;5.5;14;73
707;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;705;2;5;1;8;4;6-juin;07-juin;0;09-juin;1;12-juin;1;1;16-juin;;21.5;5.5;14;73
708;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;705;2;5;2;8;1;6-juin;07-juin;0;09-juin;1;12-juin;1;1;13-juin;;21.5;5.5;14;73
708;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;705;2;5;2;8;2;6-juin;07-juin;0;09-juin;1;12-juin;1;1;13-juin;;21.5;5.5;14;73
708;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;705;2;5;2;8;3;6-juin;07-juin;0;09-juin;1;12-juin;1;1;13-juin;;21.5;5.5;14;73
708;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;705;2;5;2;8;4;6-juin;07-juin;0;08-juin;1;12-juin;1;0;13-juin;;21.5;5.5;14;73
709;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;707;2;5;1;6;1;6-juin;06-juin;1;08-juin;1;12-juin;1;1;14-juin;;21.5;5.5;14;73
709;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;707;2;5;1;6;2;6-juin;07-juin;0;09-juin;1;10-juin;1;0;14-juin;;21.5;5.5;14;73
709;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;707;2;5;1;6;3;6-juin;07-juin;0;08-juin;1;12-juin;1;0;14-juin;;21.5;5.5;14;73
709;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;707;2;5;1;6;4;6-juin;07-juin;0;09-juin;1;14-juin;1;1;14-juin;;21.5;5.5;14;73
709;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;707;2;5;1;6;5;6-juin;07-juin;0;09-juin;1;14-juin;1;1;14-juin;;21.5;5.5;14;73
709;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;707;2;5;1;6;6;6-juin;07-juin;0;09-juin;1;12-juin;1;0;14-juin;;21.5;5.5;14;73
710;L1130_Na1028_H1_J_B4;;interpop;J;J;B4;Narbonne_H1;709;2;5;2;1;1;6-juin;07-juin;0;08-juin;1;10-juin;1;1;13-juin;06-juin;21.5;5.5;14;73
711;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;711;2;5;1;7;1;6-juin;07-juin;0;08-juin;1;14-juin;1;1;14-juin;;18;6.5;14;77
711;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;711;2;5;1;7;2;6-juin;07-juin;0;09-juin;1;14-juin;1;0;14-juin;;18;6.5;14;77
711;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;711;2;5;1;7;3;6-juin;07-juin;0;10-juin;1;13-juin;1;0;14-juin;;18;6.5;14;77
711;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;711;2;5;1;7;4;6-juin;07-juin;0;08-juin;1;14-juin;1;1;14-juin;;18;6.5;14;77
712;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;711;2;5;2;7;1;6-juin;07-juin;0;08-juin;1;12-juin;1;0;13-juin;;18;6.5;14;77
712;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;711;2;5;2;7;2;6-juin;07-juin;0;09-juin;1;;0;0;13-juin;;18;6.5;14;77
712;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;711;2;5;2;7;3;6-juin;06-juin;1;08-juin;1;10-juin;1;1;13-juin;;18;6.5;14;77
713;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;713;2;5;1;7;1;6-juin;07-juin;0;;0;;0;0;;;18;6.5;14;77
713;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;713;2;5;1;7;2;6-juin;06-juin;1;08-juin;1;12-juin;1;1;13-juin;;18;6.5;14;77
713;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;713;2;5;1;7;3;6-juin;07-juin;0;10-juin;1;12-juin;1;1;13-juin;;18;6.5;14;77
713;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;713;2;5;1;7;4;6-juin;07-juin;0;09-juin;1;;0;0;13-juin;;18;6.5;14;77
714;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;713;2;5;2;7;1;6-juin;07-juin;0;09-juin;1;13-juin;1;1;13-juin;;18;6.5;14;77
714;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;713;2;5;2;7;2;6-juin;07-juin;0;12-juin;1;12-juin;1;0;13-juin;;18;6.5;14;77
714;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;713;2;5;2;7;3;6-juin;07-juin;0;;0;;0;0;13-juin;;18;6.5;14;77
715;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;715;2;5;1;8;1;6-juin;07-juin;0;09-juin;1;14-juin;1;0;14-juin;;18;6.5;14;77
715;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;715;2;5;1;8;2;6-juin;07-juin;0;08-juin;1;14-juin;1;0;14-juin;;18;6.5;14;77
715;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;715;2;5;1;8;3;6-juin;07-juin;0;10-juin;1;14-juin;1;0;14-juin;;18;6.5;14;77
715;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;715;2;5;1;8;4;6-juin;07-juin;0;09-juin;1;14-juin;1;0;14-juin;;18;6.5;14;77
716;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;715;2;5;2;8;1;6-juin;07-juin;0;10-juin;1;13-juin;1;1;14-juin;;18;6.5;14;77
716;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;715;2;5;2;8;2;6-juin;06-juin;1;08-juin;1;12-juin;1;1;14-juin;;18;6.5;14;77
716;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;715;2;5;2;8;3;6-juin;07-juin;0;10-juin;1;;0;0;14-juin;;18;6.5;14;77
716;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;715;2;5;2;8;4;6-juin;06-juin;1;08-juin;1;14-juin;1;0;14-juin;;18;6.5;14;77
717;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;717;2;5;1;6;1;6-juin;07-juin;0;09-juin;1;14-juin;1;0;15-juin;;18;6.5;14;77
717;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;717;2;5;1;6;2;6-juin;07-juin;0;08-juin;1;14-juin;1;1;15-juin;;18;6.5;14;77
717;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;717;2;5;1;6;3;6-juin;07-juin;0;08-juin;1;13-juin;1;1;15-juin;;18;6.5;14;77
717;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;717;2;5;1;6;4;6-juin;06-juin;1;08-juin;1;10-juin;1;1;15-juin;;18;6.5;14;77
717;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;717;2;5;1;6;5;6-juin;07-juin;0;08-juin;1;;0;0;15-juin;;18;6.5;14;77
717;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;717;2;5;1;6;6;6-juin;07-juin;0;08-juin;1;;0;0;15-juin;;18;6.5;14;77
718;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;719;2;5;2;6;1;6-juin;07-juin;0;09-juin;1;14-juin;1;1;14-juin;;18;6.5;14;77
718;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;719;2;5;2;6;2;6-juin;07-juin;0;09-juin;1;13-juin;1;1;14-juin;;18;6.5;14;77
718;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;719;2;5;2;6;3;6-juin;07-juin;0;09-juin;1;13-juin;1;1;14-juin;;18;6.5;14;77
718;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;719;2;5;2;6;4;6-juin;07-juin;0;09-juin;1;12-juin;1;1;14-juin;;18;6.5;14;77
718;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;719;2;5;2;6;5;6-juin;07-juin;0;09-juin;1;;0;0;;;18;6.5;14;77
718;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;719;2;5;2;6;6;6-juin;07-juin;0;10-juin;1;13-juin;1;0;14-juin;;18;6.5;14;77
719;L1086_Na121_H4_J_CC5;;interpop;J;J;CC5;Narbonne_H4;721;2;5;1;1;1;6-juin;07-juin;0;10-juin;1;16-juin;1;0;16-juin;;18;6.5;14;77
720;F89-13-156-p2_H5_J_D1;;interpop;J;J;D1;Corse_H5;723;2;5;2;8;1;6-juin;07-juin;0;;0;;0;0;;;14.5;3.5;4;26
720;F89-13-156-p2_H5_J_D1;;interpop;J;J;D1;Corse_H5;723;2;5;2;8;2;6-juin;06-juin;1;;0;;0;0;;;14.5;3.5;4;26
720;F89-13-156-p2_H5_J_D1;;interpop;J;J;D1;Corse_H5;723;2;5;2;8;3;6-juin;06-juin;1;;0;;0;0;;;14.5;3.5;4;26
720;F89-13-156-p2_H5_J_D1;;interpop;J;J;D1;Corse_H5;723;2;5;2;8;4;6-juin;07-juin;0;;0;14-juin;1;0;;;14.5;3.5;4;26
721;F89-13-156-p2_H5_J_D1;;interpop;J;J;D1;Corse_H5;723;2;6;3;8;1;6-juin;06-juin;1;13-juin;1;13-juin;1;0;13-juin;;14.5;3.5;4;26
721;F89-13-156-p2_H5_J_D1;;interpop;J;J;D1;Corse_H5;723;2;6;3;8;2;6-juin;06-juin;1;;0;;0;0;;;14.5;3.5;4;26
721;F89-13-156-p2_H5_J_D1;;interpop;J;J;D1;Corse_H5;723;2;6;3;8;3;6-juin;06-juin;1;09-juin;1;;0;0;;;14.5;3.5;4;26
721;F89-13-156-p2_H5_J_D1;;interpop;J;J;D1;Corse_H5;723;2;6;3;8;4;6-juin;07-juin;0;;0;;0;0;;;14.5;3.5;4;26
722;F89-13-156-p2_H5_J_D1;;interpop;J;J;D1;Corse_H5;725;2;6;4;6;1;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;14.5;3.5;4;26
722;F89-13-156-p2_H5_J_D1;;interpop;J;J;D1;Corse_H5;725;2;6;4;6;2;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;14.5;3.5;4;26
722;F89-13-156-p2_H5_J_D1;;interpop;J;J;D1;Corse_H5;725;2;6;4;6;3;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;14.5;3.5;4;26
722;F89-13-156-p2_H5_J_D1;;interpop;J;J;D1;Corse_H5;725;2;6;4;6;4;6-juin;07-juin;0;08-juin;1;13-juin;1;1;13-juin;;14.5;3.5;4;26
722;F89-13-156-p2_H5_J_D1;;interpop;J;J;D1;Corse_H5;725;2;6;4;6;5;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;14.5;3.5;4;26
722;F89-13-156-p2_H5_J_D1;;interpop;J;J;D1;Corse_H5;725;2;6;4;6;6;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;14.5;3.5;4;26
723;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;727;2;6;3;8;1;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;21.5;7;9;35
723;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;727;2;6;3;8;2;6-juin;06-juin;1;08-juin;1;12-juin;1;1;13-juin;;21.5;7;9;35
723;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;727;2;6;3;8;3;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;21.5;7;9;35
723;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;727;2;6;3;8;4;6-juin;07-juin;0;08-juin;1;13-juin;1;1;13-juin;;21.5;7;9;35
724;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;727;2;6;4;8;1;6-juin;06-juin;1;07-juin;1;10-juin;1;1;13-juin;;21.5;7;9;35
724;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;727;2;6;4;8;2;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;21.5;7;9;35
724;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;727;2;6;4;8;3;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;21.5;7;9;35
724;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;727;2;6;4;8;4;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;21.5;7;9;35
725;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;729;2;6;3;6;1;6-juin;07-juin;0;08-juin;1;13-juin;1;1;13-juin;;21.5;7;9;35
725;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;729;2;6;3;6;2;6-juin;07-juin;0;08-juin;1;13-juin;1;1;13-juin;;21.5;7;9;35
725;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;729;2;6;3;6;3;6-juin;08-juin;0;08-juin;1;12-juin;1;1;13-juin;;21.5;7;9;35
725;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;729;2;6;3;6;4;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;21.5;7;9;35
725;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;729;2;6;3;6;5;6-juin;07-juin;0;08-juin;1;13-juin;1;1;13-juin;;21.5;7;9;35
725;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;729;2;6;3;6;6;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;21.5;7;9;35
726;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;731;2;6;4;6;1;6-juin;07-juin;0;08-juin;1;13-juin;1;1;13-juin;;21.5;7;9;35
726;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;731;2;6;4;6;2;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;21.5;7;9;35
726;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;731;2;6;4;6;3;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;21.5;7;9;35
726;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;731;2;6;4;6;4;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;21.5;7;9;35
726;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;731;2;6;4;6;5;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;21.5;7;9;35
726;F89-13-155-p2_H1_J_E6;;interpop;J;J;E6;Corse_H1;731;2;6;4;6;6;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;21.5;7;9;35
727;F89-13-156-p2_H5_J_F2;;interpop;J;J;F2;Corse_H5;735;2;6;3;6;1;6-juin;07-juin;0;08-juin;1;10-juin;1;1;13-juin;;28.5;4;4;16
727;F89-13-156-p2_H5_J_F2;;interpop;J;J;F2;Corse_H5;735;2;6;3;6;2;6-juin;07-juin;0;08-juin;1;10-juin;1;1;13-juin;;28.5;4;4;16
727;F89-13-156-p2_H5_J_F2;;interpop;J;J;F2;Corse_H5;735;2;6;3;6;3;6-juin;07-juin;0;08-juin;1;10-juin;1;1;13-juin;;28.5;4;4;16
727;F89-13-156-p2_H5_J_F2;;interpop;J;J;F2;Corse_H5;735;2;6;3;6;4;6-juin;07-juin;0;08-juin;1;10-juin;1;1;13-juin;;28.5;4;4;16
727;F89-13-156-p2_H5_J_F2;;interpop;J;J;F2;Corse_H5;735;2;6;3;6;5;6-juin;07-juin;0;08-juin;1;10-juin;1;1;13-juin;;28.5;4;4;16
727;F89-13-156-p2_H5_J_F2;;interpop;J;J;F2;Corse_H5;735;2;6;3;6;6;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;28.5;4;4;16
728;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;739;2;6;4;7;1;6-juin;06-juin;1;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
728;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;739;2;6;4;7;2;6-juin;06-juin;1;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
728;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;739;2;6;4;7;3;6-juin;07-juin;0;08-juin;1;13-juin;1;1;13-juin;;3;14;35;204
728;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;739;2;6;4;7;4;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
729;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;739;2;6;3;7;1;6-juin;06-juin;1;09-juin;1;13-juin;1;1;13-juin;;3;14;35;204
729;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;739;2;6;3;7;2;6-juin;07-juin;0;08-juin;1;13-juin;1;1;13-juin;;3;14;35;204
729;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;739;2;6;3;7;3;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
730;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;741;2;6;4;8;1;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
730;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;741;2;6;4;8;2;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
730;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;741;2;6;4;8;3;6-juin;07-juin;0;08-juin;1;14-juin;1;1;13-juin;;3;14;35;204
730;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;741;2;6;4;8;4;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
731;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;741;2;6;3;8;1;6-juin;07-juin;0;08-juin;1;14-juin;1;1;14-juin;;3;14;35;204
731;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;741;2;6;3;8;2;6-juin;07-juin;0;08-juin;1;14-juin;1;1;14-juin;;3;14;35;204
731;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;741;2;6;3;8;3;6-juin;07-juin;0;08-juin;1;14-juin;1;1;14-juin;;3;14;35;204
731;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;741;2;6;3;8;4;6-juin;07-juin;0;08-juin;1;14-juin;1;1;14-juin;;3;14;35;204
732;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;743;2;6;4;6;1;6-juin;07-juin;0;08-juin;1;13-juin;1;1;13-juin;;3;14;35;204
732;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;743;2;6;4;6;2;6-juin;06-juin;1;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
732;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;743;2;6;4;6;3;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
732;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;743;2;6;4;6;4;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
732;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;743;2;6;4;6;5;6-juin;07-juin;0;08-juin;1;;0;0;13-juin;;3;14;35;204
732;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;743;2;6;4;6;6;6-juin;06-juin;1;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
733;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;745;2;6;3;4;1;6-juin;07-juin;0;08-juin;1;13-juin;1;1;14-juin;;3;14;35;204
733;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;745;2;6;3;4;2;6-juin;07-juin;0;08-juin;1;13-juin;1;1;14-juin;;3;14;35;204
733;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;745;2;6;3;4;3;6-juin;06-juin;1;08-juin;1;10-juin;1;1;14-juin;;3;14;35;204
733;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;745;2;6;3;4;4;6-juin;07-juin;0;08-juin;1;13-juin;1;1;14-juin;;3;14;35;204
734;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;747;2;6;4;7;1;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
734;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;747;2;6;4;7;2;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
734;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;747;2;6;4;7;3;6-juin;06-juin;1;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
734;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;747;2;6;4;7;4;6-juin;06-juin;1;08-juin;1;14-juin;1;1;13-juin;;3;14;35;204
735;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;747;2;6;3;7;1;6-juin;07-juin;0;08-juin;1;;0;0;16-juin;;3;14;35;204
735;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;747;2;6;3;7;2;6-juin;07-juin;0;08-juin;1;12-juin;1;1;16-juin;;3;14;35;204
735;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;747;2;6;3;7;3;6-juin;07-juin;0;08-juin;1;14-juin;1;1;16-juin;;3;14;35;204
736;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;749;2;6;4;5;1;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
736;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;749;2;6;4;5;2;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
736;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;749;2;6;4;5;3;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
736;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;749;2;6;4;5;4;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
736;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;749;2;6;4;5;5;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
737;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;751;2;6;3;6;1;6-juin;07-juin;0;08-juin;1;13-juin;1;1;13-juin;;3;14;35;204
737;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;751;2;6;3;6;2;6-juin;07-juin;0;08-juin;1;13-juin;1;1;13-juin;;3;14;35;204
737;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;751;2;6;3;6;3;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
737;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;751;2;6;3;6;4;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
737;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;751;2;6;3;6;5;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
737;ESP-163-2009-10_H2_N_A1;;interpop;N;N;A1;Espagne_H2;751;2;6;3;6;6;6-juin;07-juin;0;08-juin;1;12-juin;1;1;13-juin;;3;14;35;204
